date,MKT_RF,SMB,HML,RMW,CMA,RF,CPI_YoY,UNRATE,VIX,PMI_proxy_INDPRO_YoY,TERM_SPREAD_10Y2Y,REAL_M2_YoY
1997-09-30,0.08417003521399957,0.07147451599999988,0.015044965256000076,-0.024085349911999954,-0.03630299473599996,0.012854667572000045,2.233567326100827,5.0,20.194285714285712,6.012329789391524,0.43,2.6370160201024895
1997-12-31,0.004133797016000029,-0.0751611737040001,0.07452259132400019,0.04517759840000002,0.05798381073500036,0.01295533862399978,2.21940393151554,4.9,23.812380952380952,7.7307713474798145,0.32,3.5550546660688465
1998-03-31,0.12292093145600025,-0.019516563280000065,-0.01250178388799994,-0.00016318481499999482,-0.034066807907999985,0.012148815403000057,1.6970458830924073,4.7,26.276363636363637,8.280957988374027,0.09,3.8496285535434938
1998-06-30,0.008025545030000192,-0.06492350170000005,0.023542780030999966,-0.009255690096000024,-0.009925555724000112,0.012451300519999986,1.3767209011263937,4.7,20.158636363636365,6.835942439493192,0.07,5.1079143821469275
1998-09-30,-0.13010840421000003,-0.10713347115999994,-0.018941118818999847,0.031121131039999916,0.03556944444800014,0.012955459120000068,1.6229712858926382,4.5,21.66272727272727,6.058575229559682,-0.05,5.409056941314994
1998-12-31,0.2045231768900002,-0.0408615296,-0.09510991409999991,-0.007377641376000055,-0.03977478014399993,0.010133897696000371,1.4267990074441794,4.6,38.2047619047619,4.848836473856544,0.14,5.903830169202884
1999-03-31,0.02702269155199999,-0.10038726450999991,-0.05139189082999984,-0.07883739819999991,-0.03633798650400011,0.011342402674999974,1.606922126081578,4.4,25.479090909090907,3.7695732652959,0.11,6.781708283914689
1999-06-30,0.06627819357200027,0.10976984300000003,0.015703777279999942,-0.006278192244999925,0.010189526807999894,0.011141030320000134,1.7283950617283939,4.2,25.309565217391306,4.425125461604007,0.26,5.905958120493304
1999-09-30,-0.07448889420100002,0.03328106033599987,-0.04945436745999998,-0.009111693183999958,0.02983809914399993,0.011644907798000093,1.9656019656019597,4.3,23.626363636363635,4.826418688874012,0.28,5.664271771246465
1999-12-31,0.18111276445400004,0.031601724529999764,-0.15386346352000002,-0.13388301999999985,-0.08405854669599999,0.011947101776000002,2.629969418960254,4.2,24.541428571428572,3.7444563415508503,0.27,4.311950149811472
2000-03-31,0.02678510626999997,0.04263476403600008,-0.03196924960000003,-0.150729529875,0.021379303360000046,0.013157192860999922,2.676399026763998,4.0,22.15909090909091,5.216917187508963,0.21,3.262875471864879
2000-06-30,-0.0627082079800001,0.006848983250000051,0.02384636177999999,0.031025030114999907,0.03785067476300008,0.013661491999999997,3.762135922330101,4.0,22.718260869565217,4.447293166354416,-0.47,2.442504010028834
2000-09-30,-0.013023796863999904,-0.01616148889000002,0.142959394472,0.0525206213599998,0.10000181613199999,0.014974102399999856,3.7349397590361377,4.0,21.54,4.574285752844154,-0.35,2.0791531276955544
2000-12-31,-0.12158093971999995,0.0024380637799998883,0.27449967896000005,0.2622412348000003,0.17786008636999995,0.01578220280000009,3.45649582836709,3.9,19.6875,3.968806853188922,-0.18,2.7181556814523056
2001-03-31,-0.13840791812500008,0.10772328353299998,0.1345697130950001,0.06900848384000002,0.0717447653879999,0.013459246184000184,3.4360189573459543,3.9,26.5305,0.7397718173229428,0.01,2.685989505121711
2001-06-30,0.06565716555199996,0.09505293044000007,-0.02658979916799986,-0.013747397854000032,-0.029504581765000037,0.009932394944000222,2.9824561403508643,4.3,28.49681818181818,-1.122295725249156,0.75,4.5870841150481345
2001-09-30,-0.16858103968000004,-0.06110106234399992,0.09592433864000016,0.169800497747,0.1329161889499999,0.008926406040000057,3.193960511033689,4.5,20.94047619047619,-3.3422163718917375,1.17,5.1569153699313475
2001-12-31,0.11970911578400001,0.1032427165359997,-0.04512605604099995,-0.061225495948000086,-0.06230045094400005,0.005409595609999984,2.5921658986175045,5.0,35.065333333333335,-4.55015745457048,1.74,7.509356419517332
2002-03-31,0.003964960768000125,0.050822841440000044,0.06983100302399992,0.11069360312299992,0.08787620578,0.004005332366000314,1.603665521191311,5.7,23.72,-4.774776238202749,2.0,8.666077816935779
2002-06-30,-0.13259255888800014,0.07242661858400012,0.059816385224000124,0.11200665336799998,0.10888563442999999,0.00420587273000006,1.3628620102214661,5.7,18.985,-2.1374903694403535,1.7,6.960343844324202
2002-09-30,-0.17271569769999995,-0.04708609768000016,0.006467177973999982,0.0872574780319999,-0.047177026600000116,0.00430616294000008,1.0692177827799743,5.8,25.271,0.920910919642548,1.96,6.070370854300267
2002-12-31,0.07685469593600014,-0.00934244692999997,-0.028692757024000093,-0.0656353864,0.0403156274280001,0.0037045418480001757,1.516002245929271,5.7,37.6475,2.146064440525741,1.91,4.157556653875383
2003-03-31,-0.033596623556000016,0.006025434371000227,-0.04204117698400012,0.015301775703999931,-0.00804734994800016,0.0029028008999998356,2.4802705749718212,6.0,28.21047619047619,2.880394484854265,2.22,3.658202967617763
2003-06-30,0.16353983438000008,0.07723071118000013,0.020712399559999817,-0.10904906915200008,0.036637656559999954,0.0029028008999998356,3.025210084033625,5.9,30.634285714285717,2.1709435832793167,2.32,3.527473029235084
2003-09-30,0.03415831816400017,0.07483463396000012,0.0022502687120000697,-0.05245737271000017,0.041278609880000205,0.002201610391999731,1.948775055679297,6.3,20.362380952380953,-0.05887145406980876,2.22,6.017440459308188
2003-12-31,0.12124348231999993,0.023652340996999754,0.05537928981200002,-0.006095835185999987,0.042362606199999764,0.002201610391999731,2.378318584070782,6.1,19.532380952380954,0.9407289987876988,2.46,4.877247719529287
2004-03-31,0.022128426800000156,0.03659384464799986,0.036307938769999826,0.0007779977999999854,0.011202528177999937,0.002201590377999718,2.0352035203520247,5.7,16.826363636363638,1.9841883950955763,2.43,2.9977407442196347
2004-06-30,0.011862205464000075,6.455647999992209e-05,-0.02235376650599996,0.03394712601600003,-0.03121540122699995,0.0022016003839997467,1.7400761283306032,5.8,17.687391304347827,1.626375894029275,2.26,3.13851291179299
2004-09-30,-0.024266437120000095,-0.00976454516799996,0.04282608611999983,0.04896443689100005,-0.04675594096000002,0.0032034112100001177,3.1676679410158393,5.6,15.342727272727274,2.447031362551799,1.92,1.3818746431408124
2004-12-31,0.09629414516599977,0.04234469528000018,0.010729143885999992,-0.021060384891999906,0.0062015612179999735,0.004205812640000195,2.5391680172879516,5.4,14.08095238095238,2.448803847620762,1.51,1.8948476691412086
2005-03-31,-0.028339111900000047,-0.027968359529999987,0.05641476252199995,0.04615250624000011,-0.0029870732259998922,0.005309285376000172,3.3423180592991875,5.4,12.459545454545456,3.551152067738861,1.16,2.3530166845556755
2005-06-30,0.015406395799999917,0.01897409952800011,0.02254861879999992,0.008095849222000018,-0.010894036240000071,0.006815401591999892,3.2068412613575736,5.2,13.126363636363635,4.168552298887196,0.7,1.4621629006552839
2005-09-30,0.031657902079999856,0.014784944264000233,0.013338344744000086,-0.028748053575999966,-0.010105059196000021,0.008322880879999772,2.541026998411855,5.0,11.868636363636364,4.6347083589064475,0.28,1.1538291723464766
2005-12-31,0.012527647456000102,-0.008619662500000014,-0.006162646755000001,-0.013071420459999983,-0.02140938532000003,0.009026956784000006,4.741833508956805,5.0,12.628095238095238,1.6574450087309733,0.16,-0.6509555744466322
2006-03-31,0.04230907377000004,0.08861644278800007,0.012910602790999981,-0.01166794930800008,0.011759284920000113,0.010637474030000149,3.3385498174230532,4.9,11.26,2.6259073757150198,-0.02,0.7352760399607527
2006-06-30,-0.03186277640799984,-0.03898288983999998,0.05583685197999988,0.039797898216000105,0.01266193585700015,0.011947141920000126,3.4179181771103018,4.7,11.69391304347826,2.091541760329152,0.04,1.5085761561095534
2006-09-30,0.031072653896000002,-0.04512189820000012,0.006792813459999936,0.00568862876600007,0.034717666895999866,0.012350488880000121,4.1817243159525175,4.6,16.918636363636363,1.9803386251444621,-0.01,0.9993903936244664
2006-12-31,0.05867025290000005,0.017912319606000038,0.024419183832000035,-0.005608035700000014,0.01388367872000007,0.012350488879999899,2.012072434607637,4.5,12.1845,4.2159275134967755,-0.07,3.1039136302294157
2007-03-31,0.0009864195920001873,0.014921563724000109,-0.016327727872000097,0.002171915659999968,-0.009308803120000042,0.01255205189600006,2.5239777889954462,4.4,10.9645,2.1707334984272686,-0.11,3.259654340349649
2007-06-30,0.047489517103999956,-0.010691620480000052,-0.0305027820799999,0.031704159954,-0.00202883635599993,0.012552112160000073,2.798197295943927,4.4,15.162727272727272,2.5308035115800154,0.07,3.0103478732835143
2007-09-30,0.0031439003040001356,-0.05727708585999991,-0.07532242307199999,-0.014983368202000191,-0.04612720392800007,0.011443093760000078,2.692765113974227,4.6,14.947619047619046,2.7140344521729087,0.16,3.5742793368479964
2007-12-31,-0.039389854960000026,-0.027644174285999967,-0.04418680543299991,0.023269530250000114,-0.01367003688800017,0.009328729376000044,2.8338264299802685,4.7,22.198947368421056,2.7901202497425004,0.62,3.686747876613361
2008-03-31,-0.10068093707199999,-0.006834372111999887,0.03571278720000026,0.041312768875999994,0.01545047084599993,0.00510851464100015,4.108813392417532,5.0,21.651,2.2029778334589523,0.99,1.5315666665655536
2008-06-30,-0.02417324250100017,0.030261349376000002,-0.04894215440000005,0.07863435269600028,-0.030968612703999865,0.005309365508000097,3.9749035501344343,5.1,27.103500000000004,0.5734255066876637,1.83,2.909797518110402
2008-09-30,-0.08653332087499988,0.07518712414399986,0.1284386566400002,0.028557946879999907,0.03384695077999966,0.00430615292500014,4.935966105947864,5.6,22.11047619047619,-1.724935725071297,1.36,1.2602336452311125
2008-12-31,-0.2225659434399999,-0.03838622079999987,-0.07936622315500008,0.07559749247300007,0.022251766736000045,0.0011002399999999746,4.953319875136075,6.1,30.23857142857143,-8.130031129578574,1.85,1.1851947364931226
2009-03-31,-0.09968285627399986,-0.02664636727300007,-0.14000545264000008,-0.015960580000000002,-0.03737351840000003,0.00030002000000006745,-0.02222800255385904,7.3,52.405,-11.276192783181926,1.49,9.655716222782829
2009-06-30,0.16385615127999986,0.07117663452799983,0.028916451991999992,-0.008981739586000015,-0.018644001850000147,0.0002000099999999172,-0.4464787676623838,8.7,44.79545454545455,-14.656035046526473,1.9,9.830657397475996
2009-09-30,0.15869913873599995,0.04987739167999994,0.14159548860000015,-0.019882697849999964,0.06843677575999996,0.00030003000099987354,-1.2291746182109153,9.5,29.140454545454546,-15.282480369076357,2.42,10.597677712932141
2009-12-31,0.0570683325400001,-0.01795174996000004,-0.04591304137099994,0.05904601657999997,-0.015686680000000064,9.999999999998899e-05,-1.377942862886472,9.8,24.92666666666667,-6.805879122929537,2.36,8.98614256694945
2010-03-31,0.06221800405,0.03760656067999979,0.05787592818600018,-0.01968530105200006,0.03710950010800018,9.999999999998899e-05,2.8141231232083674,9.9,21.239545454545453,-2.704223119324234,2.71,0.9081716494246939
2010-06-30,-0.11290569399999995,0.025019039743999993,-0.04342639801600001,0.018160120699999727,-0.0009799164000000582,0.00030003000099987354,2.2861714393279886,9.9,17.767391304347825,4.200672107537207,2.82,-0.636822916248958
2010-09-30,0.11543717978000001,0.00518501323999998,-0.05174265229999997,0.005795550620000034,0.007691531839999932,0.00030003000099987354,1.1215605940686268,9.4,29.916363636363634,8.551328146848402,2.36,0.8641840330470663
2010-12-31,0.11608562210600004,0.05307511667400022,0.0010331218400001507,-0.01870764083200005,0.046176793766000035,0.00030003000099987354,1.1183122472331775,9.5,22.517619047619046,6.346682104150392,2.11,1.8988847399234343
2011-03-31,0.060143369583999906,0.018440132559999878,-0.0007587044319999903,-0.0077081638239998584,0.01585644237199979,0.00030003000099987354,1.437793022217937,9.3,17.56954545454545,5.996200467756596,2.69,2.1843796872098586
2011-06-30,-0.0017455115800001364,-0.011869317103999966,-0.044363702799999905,0.054010001408000274,-0.03665358631600002,0.0,2.619241510354109,9.0,20.723478260869566,4.193025357503588,2.67,2.5695135093789734
2011-09-30,-0.15121475541999996,-0.07510318035100005,-0.04797123328899999,0.08294397621199989,-0.018384802529999966,9.999999999998899e-05,3.5023181506360412,9.1,19.153181818181817,2.3688810428642126,2.73,2.819803954673805
2011-12-31,0.11872177364999992,0.026417232750000075,0.010725991951999969,0.007026013100000172,0.03186765353599985,0.0,3.812621692818685,9.0,36.53,2.4123837996766095,1.67,5.528480976980954
2012-03-31,0.13083005419999982,-0.0016525207680001541,0.006699785186000007,-0.030078672375999926,-0.008697277120000124,0.0,3.062066838419386,8.5,25.047619047619047,2.859134467066693,1.64,6.4940453381391094
2012-06-30,-0.033295407080000006,0.0030524155999998026,-0.01172104767499993,0.022608122659999896,0.0349923609199998,9.999999999998899e-05,2.5828752813320977,8.2,16.167272727272728,2.8286925428470555,1.9,7.070103250415749
2012-09-30,0.06171522801800022,-0.01825943474799996,0.02808204044400009,-0.01769417200000012,0.006966526583999988,0.0002000099999999172,1.653870448297634,8.2,21.13095238095238,3.7105509068513065,1.34,7.3670763398971495
2012-12-31,0.0017454600960000732,0.014783602560000109,0.062012425343999755,-0.027276844959999935,0.04177215295999992,0.00030003000099987354,1.9497168982819613,7.8,15.284736842105264,2.2951570495009843,1.42,5.0152646500733145
2013-03-31,0.11241206675900006,0.010504367600000064,0.00999432333800021,-0.023251289807000086,0.035794357352000095,0.0,1.7595049796895523,7.9,17.307,2.0268355938483085,1.53,6.391240568154677
2013-06-30,0.03160869968000002,0.01290520281600016,0.03070187125999979,-0.018932701600000046,-0.005837705489999956,0.0,1.5187472411246183,7.5,13.0315,2.534732272069462,1.62,5.8003791373052005
2013-09-30,0.06661950564500008,0.044150410874999935,-0.033202771588,-0.011860772409999831,-0.029110857292000025,0.0,1.7157935271568725,7.5,17.2715,1.7645800035426706,2.16,5.000711603679009
2013-12-31,0.10427866911999994,-0.005212409600000023,0.014123179999999902,0.02419650529999995,0.010312944271999802,0.0,1.0947341081747997,7.2,14.692000000000002,2.854766330187619,2.31,5.068184677802434
2014-03-31,0.016405847959999997,-0.004074778140000013,0.02452646284999993,-0.02214059544999991,-0.0019146033279998642,0.0,1.5128383667573297,6.7,14.192380952380953,2.245344069429267,2.66,3.921863992714547
2014-06-30,0.0450430783639999,-0.029734395187999918,0.004008366620000148,0.014164229979999998,-0.019481844751999988,0.0,1.6126949139408042,6.7,14.836666666666666,2.724108069090181,2.29,4.445732382178136
2014-09-30,0.0012229901120002218,-0.07438628212000009,-0.021099957032000072,0.014874565760000236,-0.007724362378999872,0.0,2.0589816945944195,6.1,11.541428571428572,3.365841732090935,2.06,4.343051574619783
2014-12-31,0.05081688872000001,0.041419257059999826,-0.02688811397199986,-0.0005032691169999381,0.012534466459999782,0.0,1.6840509711232077,5.9,13.466666666666667,2.89843352202952,1.94,4.293180159911114
2015-03-31,0.01739097013400004,0.02488992881600005,-0.05538567669000005,0.005329438339999992,-0.03960459939999983,0.0,0.6531213919623191,5.6,16.292272727272728,3.170492700276073,1.5,5.257334375149525
2015-06-30,0.0041766048800000455,0.00621092221999997,-0.0015547416399999126,-0.013668680799999944,-0.029626032483999976,0.0,-0.022031284423873476,5.4,14.812727272727273,-0.0027479483621140055,1.38,6.1475243308004135
2015-09-30,-0.07465451871599993,-0.06982790104000014,-0.009827841999999865,0.027895428280000134,-0.017645052916000048,0.0,0.1795718097550525,5.3,14.339545454545457,-2.106390227283794,1.71,5.295166937707796
2015-12-31,0.06034345237499994,-0.01812554589999993,-0.03444900939700002,-0.013910405949999816,-0.003370137592,9.999999999998899e-05,0.008842961634170088,5.0,24.377142857142857,-2.2407414414912674,1.42,5.6751270661998365
2016-03-31,0.007405022510000192,-0.016259272800000057,0.02695091206399991,0.06904055722399982,0.05059674917000012,0.0005000800040000364,0.6387247515364791,5.0,18.025454545454547,-4.496144811599123,1.21,5.049477685285564
2016-06-30,0.026753861406000112,0.010249039707999952,0.00034773243599994785,-0.025254704250000093,0.010695577979999982,0.0004000500019998299,0.8916160965521946,5.0,15.84909090909091,-3.515311400177057,1.05,5.280005405434651
2016-09-30,0.047313191261999954,0.060564971361999786,0.0067819276520000304,-0.02731934676999981,-0.014862787472000094,0.0006001200079999158,1.0792865347959424,4.9,17.774545454545457,-1.678117946525337,0.91,5.756086963876039
2016-12-31,0.046021545214999904,0.03111912915199988,0.16652821949299978,0.019968945376000136,0.03636573320000003,0.0006001100060000208,1.5486446201652182,5.0,14.21952380952381,-1.9939516469206886,0.83,5.601403021284912
2017-03-31,0.057383200790000144,-0.029846815999999943,-0.07408120619999992,0.00567312541499998,-0.037639312599999974,0.0011004000479997167,2.0507989115119862,4.7,12.472380952380954,-0.02049641716570516,1.25,4.6903289331688525
2017-06-30,0.029584161367999906,-0.001375839268000223,-0.04378565350000008,0.004744925053999927,-0.03194733376000003,0.0017009601799997665,2.44119623655914,4.4,11.89782608695652,0.7162067590550603,1.13,3.7985077232660425
2017-09-30,0.04604762261599982,0.011562685712000143,0.007207133185000103,-0.02083006899999995,-0.009376108090000002,0.0025020705669995813,1.640565809959127,4.3,10.513636363636364,1.4803308546539107,0.93,3.9587558473177964
2017-12-31,0.06557866119999978,-0.033087732090000044,0.0008990294149999745,0.04899565240400028,-0.015047997939999891,0.002602250647999682,2.1805652303711787,4.3,10.437999999999999,1.0630336308315114,0.86,3.040048301317655
2018-03-31,-0.006539288679999977,0.006250850046000123,-0.026104284920000054,-0.0063305670249999,-0.03307928175999997,0.003403851452000284,2.129930719552253,4.1,10.2645,2.467143465957866,0.51,2.699647518317083
2018-06-30,0.03431972372299996,0.06455361776299973,-0.04895441241399989,-0.03558206297200006,-0.0006901295200000268,0.0042058827440003554,2.3309497646499366,4.0,19.023809523809526,3.224806264183644,0.47,1.7076497700427185
2018-09-30,0.06834782431999997,-0.03750360629500005,-0.05003444624200015,0.018935941595000116,-0.009388113511999752,0.004707363840000145,2.8075506935940187,4.0,13.678095238095239,2.8410387544831828,0.33,1.256434246345095
2018-12-31,-0.1503185249800002,-0.07819679931799994,0.01760126374399995,0.00383592884899997,0.04264034559999996,0.0056104564980001825,2.332055105808828,3.7,12.910526315789474,4.313826088176409,0.24,1.278695113577144
2019-03-31,0.13298637031999982,0.009953141695999923,-0.07053785483599995,0.003038057216000034,-0.040361086899999954,0.00581119718199985,2.0023809043401064,3.9,24.953157894736844,2.5912536810940523,0.21,1.6041022005983452
2019-06-30,0.03539867792400009,-0.025071749139999877,-0.010098030159999882,0.015773222239999773,-0.01005846975999991,0.006011977938000124,1.8831863513063984,3.8,14.485238095238095,0.6545559146318158,0.14,1.967660621609335
2019-09-30,0.0003956223799999048,-0.0473538146500001,0.021758857400000053,0.022265784602000238,0.031191784628000097,0.0053093454720001265,1.671194894390049,3.6,15.836000000000002,-0.7369328862962377,0.25,2.9870318661849415
2019-12-31,0.08946264008399996,0.01637320652499996,-0.022187516799999862,-0.011676605260000028,-0.009939412701999939,0.004105582520000262,1.6844977040391562,3.5,15.559000000000001,-1.7374573008364869,0.05,3.876540207046353
2020-03-31,-0.20483604222499996,-0.12122288027200001,-0.22276724633199996,-0.041710749737000063,-0.03530101656700002,0.0037045618720004114,2.3195274699624457,3.6,13.756666666666666,-2.2991807373363926,0.34,4.259325266434977
2020-06-30,0.22855392576799982,0.06577861208000035,-0.0830687590000001,0.03891741094400025,-0.03620580723999989,0.0002000099999999172,1.4940399642909163,4.4,57.73681818181819,-5.315054964389065,0.47,8.514420095940967
2020-09-30,0.09748495445599992,-0.04061203839100003,-0.07016382873599991,0.032218320811999934,-0.024739423128999904,0.00030003000099987354,0.7166562831830481,11.0,31.119545454545456,-10.586064673581452,0.5,21.969548766320244
2020-12-31,0.15198935782400014,0.17650143447199973,0.046408207399999846,-0.04913522302500006,0.006422823775999786,0.00030003000099987354,1.3910228912373812,7.8,27.64761904761905,-6.183101854793705,0.56,21.933176479216264
2021-03-31,0.05984554842800005,0.10678871820000002,0.18784750239999992,0.02806370142500003,0.06502511614400008,0.0,1.3204191315779434,6.7,22.37409090909091,-3.28150457766595,0.8,22.929350325801966
2021-06-30,0.08148404474900017,-0.02224341604000002,-0.023793358911999962,0.02583567153200006,-0.007238075903999941,0.0,2.6678187820641908,6.1,21.84304347826087,1.0038210492383515,1.58,20.730965926053724
2021-09-30,-0.0026096931999998185,-0.0411798566399999,0.03000903790399989,0.032053665600000114,-0.003458490400000014,0.0,5.295632620349999,5.9,16.956818181818182,8.958396565691418,1.2,6.944729033927266
2021-12-31,0.08345471970399987,-0.05100138020000011,0.023227747324999992,0.1434326891119999,0.04429560877999994,9.999999999998899e-05,5.351215590949132,4.7,19.824761904761903,3.0124970172007215,1.24,7.057061694893485
2022-03-31,-0.05465105224000011,-0.03348001125400002,0.14103559195999993,-0.02756496534999997,0.14557133429899993,0.0,7.174340285065539,3.9,21.354545454545455,2.2463731281071153,0.79,4.937611383063145
2022-06-30,-0.17293395451999982,0.009450523965000013,0.0823309647999999,0.06861081248000023,0.05061084127999993,0.0009001799999999172,8.572204966013853,3.7,26.968695652173913,3.0544104015221674,0.04,0.9738647105044906
2022-09-30,-0.04408811307400007,0.022741378287999714,-0.039486632409999944,-0.05283211576599989,-0.06347142765999991,0.004606652887999996,8.979361103105798,3.6,28.23318181818182,1.2217594016755706,0.06,-2.9781887223499393
2022-12-31,0.057144251508000066,-0.011877954499999954,0.11036166610399989,0.10138886322199991,0.14481237926000023,0.008523852011000033,8.192106896425821,3.5,27.34181818181818,2.462018715752601,-0.39,-5.123774958083671
