,MKT_RF,SMB,HML,RMW,CMA
1985-03-31,-0.023840807969464972,0.2113772720830276,0.1491647488046064,-0.028122126732648856,0.05289277388096858
1985-06-30,0.023039385886139074,0.1660929310270206,0.14859263746756235,0.0003404529703746606,0.008720706915819498
1985-09-30,-0.06730193190108746,0.18264260829975043,0.15006241361681694,-0.008352774743571434,0.025766454743342715
1985-12-31,0.0530565320215598,0.15806346760468237,0.09025328870571592,-0.003223650595736427,-0.04679404171488771
1986-03-31,0.15533174756711743,0.1611197815580918,0.0714360170658116,-0.013392079081129937,-0.08154676106398395
1986-06-30,0.08700974175864451,0.32596267465423256,0.10177956164774049,0.057721105992924626,-0.011400387380898103
1986-09-30,-0.006026470495213876,0.24476596531109696,0.19385164022158374,0.022742591029568993,0.04825460411983895
1986-12-31,0.008882873698227156,0.1849808260749516,0.16061751963924875,0.026448195218610193,0.04568824606978966
1987-03-31,0.1704805784596507,0.1936815575966243,0.06794447959359196,0.020168976078934586,0.03522224108414218
1987-06-30,0.16195165104773368,0.13965488471548615,0.06066429106523297,0.019003831130892546,0.051664287561971
1987-09-30,0.19414405392138745,0.10830443902022424,0.041196714603069506,0.008941321814213643,0.049468123691143506
1987-12-31,-0.12072841569048198,0.0668031898647351,0.05612419111510769,0.027992976154144644,0.0419299205156472
1988-03-31,-0.09472964725130384,0.1808497720990503,0.0909308815344484,0.01633509966603608,0.07608208499986585
1988-06-30,-0.07310723566243205,0.19990392471467178,0.1076294718134655,0.01095769130803137,0.054318227918195516
1988-09-30,-0.11571638709584531,0.18755073721010207,0.1312085616127998,0.0008950571759402393,0.06880534868946198
1988-12-31,-0.1423336271504727,0.18521386205280332,0.14819395484530296,0.010437518269861557,0.09250635157022585
1989-03-31,-0.09464199075658941,0.17240309727127034,0.15460290777035512,-0.018983024221370326,0.1039016288603064
1989-06-30,-0.0250588222894792,0.1152734191820407,0.13531486153185446,-0.01646894124483478,0.09347661915523342
1989-09-30,0.047605507369624656,0.07111436225159273,0.09572743575445675,0.015186602876441246,0.08229443645682899
1989-12-31,0.015505598762481476,0.0047233387409755245,0.07372537733792772,0.0011948484123663894,0.10655150779513811
1990-03-31,-0.03322960443411538,-0.0019970624604637166,0.050994653364252684,0.0024590671585226764,0.09593183677348394
1990-06-30,-0.03295268356665826,-0.0012616414513368923,-0.03182304968652394,0.017894268037573602,0.0667881253649486
1990-09-30,-0.24704489451150669,-0.08025076732057057,-0.0011418168266664752,0.009890446048113843,0.17308240539508246
1990-12-31,-0.08110832409467128,-0.2889766488774347,-0.11065160164191346,0.05507046058106052,0.03681939041694915
1991-03-31,0.0038617144140049575,-0.12334981408315249,-0.1294223269314374,0.05588555198703149,-0.004572243866916903
1991-06-30,-0.10175500166895035,-0.03177858969311642,-0.08529668377234956,0.09189418900692303,0.007864808733255235
1991-09-30,-0.06759074272377363,-0.018360250399186206,-0.12876496571747253,0.08671351278384243,-0.021779460039646037
1991-12-31,-0.004022934659127175,-0.06031019447741115,-0.20703172870322972,0.10456577546091173,-0.07272296595668909
1992-03-31,-0.06456224451499004,0.056926328948043836,-0.06402139722676936,0.08191769743908006,-0.00184408988417617
1992-06-30,-0.13061985206581617,-0.002947303129776091,0.01789155570688894,0.07165650876732521,0.030021245659357376
1992-09-30,-0.10730377411466474,-0.04326704443763052,-0.02560951833720948,0.11877637313261191,-0.029887602751776376
1992-12-31,-0.06278348305387138,0.03434639779636672,-0.0464415881931971,0.10677662954178468,-0.05881386987329351
1993-03-31,-0.09550445147613762,0.06338110367905958,0.08782335550936315,0.0652178807283822,0.018908705938075032
1993-06-30,-0.10973942489624022,0.06573913015365429,0.08841825904958267,0.0032085273914391754,0.017835708050474408
1993-09-30,-0.11326952995616257,0.1235065411757319,0.11103839631538404,-0.04061370655058261,0.030971681365454362
1993-12-31,-0.15044484493648635,0.17120168042995287,0.07800342013287942,-0.013931141948310466,0.021994759352210402
1994-03-31,-0.2256670745175171,0.21591523763165166,0.09085143582310351,-0.0096800548222723,0.041702128284137
1994-06-30,-0.26216215451675806,0.1726886604984882,0.11712767419096215,0.004387772686631042,0.06029823787288713
1994-09-30,-0.2005867229584919,0.13719274270108495,0.04507759267936906,-0.004077872314451891,0.022282142387302084
1994-12-31,-0.2521876951399744,0.13420890533141705,0.014809711873524645,-0.0049375687662291945,0.00818398547618382
1995-03-31,-0.1995436791261047,0.09713537745526912,0.020300833902336834,-0.009960684965819144,-0.008470737851182575
1995-06-30,-0.13524314140031124,0.08879133397659411,0.021367509795659156,-0.015519124008366525,-0.03727492391465548
1995-09-30,-0.07319948530566633,0.10636663447697126,0.026596584036640003,-0.022621966983877417,-0.038830446741397684
1995-12-31,-0.06300960077262974,0.06612330043913106,0.026212903987134606,-0.03277895207469639,-0.0037619776175383812
1996-03-31,-0.03145262280979799,0.06361477070945609,0.017127887759017746,-0.023005925672006544,-0.017267055943609888
1996-06-30,0.011255889187882007,0.07171678962650507,-0.028553722932056158,-0.0004136835915972137,-0.04756191022546752
1996-09-30,-0.024857514280963278,0.07066911174719881,-0.01720405247374024,0.02357477976557032,-0.07075118512272272
1996-12-31,0.026253712800198503,-0.006205993431324108,0.03166558660711183,0.045296648769288406,-0.05717016981967982
1997-03-31,0.013676617114961598,-0.06876734650864935,0.08564330126550401,0.05708256604070072,-0.02481999303207405
