,Beta-neutral,Beta-neutral,Beta-neutral,Beta-neutral,Unconstrained,Unconstrained,Unconstrained,Unconstrained,Unconstrained,Benchmark (EW),Benchmark (EW),Benchmark (EW),Benchmark (EW),Benchmark (EW)
,SMB,HML,RMW,CMA,MKT_RF,SMB,HML,RMW,CMA,MKT_RF,SMB,HML,RMW,CMA
date,,,,,,,,,,,,,,
2000-12-31,0.5908882819028726,-0.34325879450921576,1.1712228004132401,0.4711745605241932,0.8885291731558286,0.4402075536216193,-0.30230300233378454,0.8168810283274694,1.3852115385606798,0.2,0.2,0.2,0.2,0.2
2001-01-31,0.6483898393457126,-0.2693922490252412,1.1283162769255606,0.44973126347536124,0.8577985458458942,0.45598996586326557,-0.3030702489669826,0.8155827677520765,1.344045674768859,0.2,0.2,0.2,0.2,0.2
2001-02-28,0.7522755205889702,-0.1687390548588181,1.0822156994964554,0.3336390275612994,0.8440011866942886,0.5187793377049675,-0.23246812329737576,0.7832495933766634,1.229603824036739,0.2,0.2,0.2,0.2,0.2
2001-03-31,0.797294049163141,-0.19038797225764978,1.0522688139238638,0.14163156237689617,0.7390995560660225,0.665710800472219,-0.257079270965793,0.9147627438769677,1.0106620802665127,0.2,0.2,0.2,0.2,0.2
2001-04-30,0.8853297884414044,0.14940118290143217,0.7515671854713192,-0.0007684208019793496,0.7601440082057332,0.717232688997889,-0.019068059363315234,0.6998846662086834,0.9342074521934189,0.2,0.2,0.2,0.2,0.2
2001-05-31,0.8894032663786618,0.014500128214754592,0.8635150148831873,-0.018903439884463094,0.7235627464685466,0.751156652421951,-0.09889024256963327,0.799861250593539,0.8806327703311575,0.2,0.2,0.2,0.2,0.2
2001-06-30,0.8403250369422284,-0.32341950300204275,0.9434792467353782,0.362737957599103,0.6723852805989664,0.7440885170003999,-0.34599149066995144,0.8870509964721183,1.1011317640879776,0.2,0.2,0.2,0.2,0.2
2001-07-31,0.9074623096558128,0.07407397850392256,0.7480647932247396,-0.11044942349734287,0.6188247744672933,0.840107635305149,-0.03674255646402019,0.7719216224150492,0.6664625391737667,0.2,0.2,0.2,0.2,0.2
2001-08-31,0.9089569316958843,0.25482862480009055,0.5507122465283588,-0.15097105742468442,0.6535486456402934,0.8225839039392829,0.09278652405815002,0.6106496097110602,0.6775040958911819,0.2,0.2,0.2,0.2,0.2
2001-09-30,0.9024198484407476,0.25568004017879925,0.5431819199741793,-0.1474755154720585,0.6481032577554333,0.8198216604784695,0.10387569538895995,0.6027157543160904,0.6571823797161269,0.2,0.2,0.2,0.2,0.2
2001-10-31,0.8494812943970682,0.20829187560564583,0.5678586828516575,0.04655324844998735,0.7253215670639491,0.7082047982975413,-0.0010890463909384565,0.6160720366316444,0.942841394426082,0.2,0.2,0.2,0.2,0.2
2001-11-30,0.8759172189070403,0.17885274831421308,0.5948773435200939,-0.01134429014720945,0.6754781923553682,0.7650920323634164,-0.012098399971309055,0.6548659699367666,0.8367384075624319,0.2,0.2,0.2,0.2,0.2
2001-12-31,0.8746477815937327,0.294350059788153,0.530006908713733,-0.1106086194644173,0.7110312094070509,0.7510963070977297,0.05525447741338421,0.6084577085442736,0.8189096166699962,0.2,0.2,0.2,0.2,0.2
2002-01-31,0.5002069723789122,1.294572951913799,-0.41667405676676117,-1.2394460974809651,0.022734010079798864,0.5043459541792529,1.2882002667634749,-0.4078259808741869,-1.2106103826670702,0.2,0.2,0.2,0.2,0.2
2002-02-28,0.3357259126139346,-1.0253435046115291,0.35625506714411576,0.4754354229805294,0.12047624068020477,0.35724390481689144,-1.048057217592475,0.3986824004352798,0.622298298463357,0.2,0.2,0.2,0.2,0.2
2002-03-31,0.7843475134773549,0.9456510832508936,0.3995341567603781,-1.076444099564191,0.5613719508159869,0.761131822049917,0.6903001657592225,0.5125319424535146,-0.2380763099307735,0.2,0.2,0.2,0.2,0.2
2002-04-30,0.49717161583305997,-1.1222591773561248,0.7317612802480459,1.0080393632933815,0.6993631845124899,0.4880265071460924,-0.9523346763434479,0.7639934241743104,1.5582686710012257,0.2,0.2,0.2,0.2,0.2
2002-05-31,0.5859903257952999,-0.8678769849627689,0.7354270571420194,0.9249334179595733,0.689796706172819,0.5445448955322071,-0.7677859122662677,0.7595498506406372,1.487822079877,0.2,0.2,0.2,0.2,0.2
2002-06-30,0.30694101184700817,-1.2361995447225267,0.6297577046861185,1.3452471181046697,0.6742114782596623,0.3425236927192756,-1.0531598389163883,0.6875730907352648,1.7964324324474032,0.2,0.2,0.2,0.2,0.2
2002-07-31,0.3495471083063725,-1.2121137773807638,0.7757875616835705,1.128878014072272,0.6520852592547791,0.390881558949188,-1.0816165966418527,0.8290742676601677,1.6507171573186454,0.2,0.2,0.2,0.2,0.2
2002-08-31,0.25458000772841904,-1.2626368252182052,0.7034685251725402,1.283556812270819,0.6444134908228992,0.28605824075536096,-1.1591060255540764,0.7896756845138362,1.7641524634904588,0.2,0.2,0.2,0.2,0.2
2002-09-30,0.5743145046917784,-0.19321382690617883,0.5928194791630146,0.684744707083372,0.8218883161109211,0.42735631258997975,-0.34944275676803466,0.6340652509400594,1.379373951738139,0.2,0.2,0.2,0.2,0.2
2002-10-31,0.18198142415468307,-1.2520099589345905,0.6953801042746593,1.3171153276074867,0.5934363567577999,0.2587201175325197,-1.085146191582239,0.7915464550201187,1.640308888587136,0.2,0.2,0.2,0.2,0.2
2002-11-30,0.47707946694994635,-0.051148067909006195,0.4555285493279513,0.7212589810083092,0.7540393799915124,0.4371727100634497,-0.1689633809762554,0.6002646521674119,1.1632060148813401,0.2,0.2,0.2,0.2,0.2
2002-12-31,0.2537747581924463,-0.13068014203733713,0.25536684661102504,1.03256371214532,0.7513915141332352,0.33247202613628324,-0.19311518269012645,0.5381606863250685,1.2406251928450778,0.2,0.2,0.2,0.2,0.2
2003-01-31,0.4340477773967188,-0.11628660817113198,0.41787894919419094,0.8410871013206246,0.7231525535773664,0.4489075701979338,-0.17236923084381744,0.6454949996169933,1.1090462179517369,0.2,0.2,0.2,0.2,0.2
2003-02-28,0.43558825759876185,-0.2404285776449672,0.48838938737860177,0.900306742013945,0.7139680265212794,0.451624214529578,-0.24096978482223821,0.6796432239374379,1.1468374791856615,0.2,0.2,0.2,0.2,0.2
2003-03-31,0.36365441257952363,-0.4145281916303797,0.5724496923234608,1.0067415128592208,0.7142160475109139,0.4061724612962549,-0.34191027981363986,0.726043884468048,1.203418546853554,0.2,0.2,0.2,0.2,0.2
2003-04-30,0.6122251572354934,-0.33161946061203706,0.6562824517476672,0.6992442736208208,0.6706543803755796,0.5758328220432631,-0.30607787369528394,0.7896166830152614,1.0358798655023236,0.2,0.2,0.2,0.2,0.2
2003-05-31,0.6257838878202104,-0.3441855259693987,0.6630687738836576,0.6923851901847705,0.6946707427347594,0.585047574493341,-0.35754731331325706,0.8441225736933824,1.0415124350256928,0.2,0.2,0.2,0.2,0.2
2003-06-30,0.6536815298553957,-0.2414450809662443,0.571368427026612,0.6600758638609169,0.685100222344812,0.6060336125622154,-0.3140138923713516,0.8145959296336356,1.01006681861354,0.2,0.2,0.2,0.2,0.2
2003-07-31,0.6531398204440938,-0.28749516145095577,0.605597030268054,0.6701952932532006,0.6624114703515882,0.620117551955988,-0.35060622046103584,0.8425948056321766,1.0207930689092566,0.2,0.2,0.2,0.2,0.2
2003-08-31,0.7550809585458459,-0.22652537211196636,0.6096829695503226,0.45101356814760596,0.6337306970530545,0.7048814792670753,-0.3161692149166765,0.8546482941894736,0.8675644215622643,0.2,0.2,0.2,0.2,0.2
2003-09-30,0.576869237161519,-0.4016749905965608,0.6052068808034122,0.8448432500538302,0.7035508858645628,0.5462426561076602,-0.4154293008597022,0.8421029768787612,1.1126073307487339,0.2,0.2,0.2,0.2,0.2
2003-10-31,0.7533198901733138,-0.21351864146584906,0.5977205017625774,0.46072942463397243,0.628680308273195,0.7050511978660499,-0.30908869508599535,0.8481906349064361,0.8704402259798861,0.2,0.2,0.2,0.2,0.2
2003-11-30,0.7574798259310235,-0.17124059156683213,0.572280828242131,0.4424633801104787,0.6191911141841682,0.7066955758239887,-0.3041619296050013,0.8425027671845957,0.8630948737932397,0.2,0.2,0.2,0.2,0.2
2003-12-31,0.5117594635845167,-0.9406113857940468,0.7034978858228954,1.1092867669094668,0.6068928238357906,0.539546389612576,-0.8466038052127441,0.9318203671377031,1.3333650475968497,0.2,0.2,0.2,0.2,0.2
2004-01-31,0.27551740430234073,-1.0548365297482796,0.6151853321035646,1.39587749355886,0.6523868369906061,0.37384873029510113,-0.8812040448199868,0.8698740175582892,1.4939427605393716,0.2,0.2,0.2,0.2,0.2
2004-02-29,0.5435620111886327,-0.7637614940937388,0.6095709964774154,1.08038407563041,0.6182309536079765,0.5609720539007045,-0.7168539594020118,0.8700481190080915,1.304522451154886,0.2,0.2,0.2,0.2,0.2
2004-03-31,0.4741017672865213,-0.9916465334732473,0.6525660784727975,1.1877679591135581,0.6201646260039951,0.5093713872051093,-0.8696538981947718,0.8943743365042106,1.3800389638993915,0.2,0.2,0.2,0.2,0.2
2004-04-30,0.39526010422599567,-0.809724260247025,0.6346216787924631,1.2247932744638206,0.7189236247306137,0.4376846381558732,-0.667835417153162,0.8754843105567006,1.3248974056099634,0.2,0.2,0.2,0.2,0.2
2004-05-31,0.4528176457244659,-0.38813753378508314,0.5339888797340345,0.9832870760726622,0.7417720052529958,0.45601018068713656,-0.4336868368095618,0.8234296829093581,1.1628703856855218,0.2,0.2,0.2,0.2,0.2
2004-06-30,0.43354553602501056,0.16698790615377185,0.2807956673563903,0.6400311995552457,0.7457509903251951,0.44395087013758655,-0.15026942006843577,0.6930165992292812,0.9840526003952372,0.2,0.2,0.2,0.2,0.2
2004-07-31,0.5721841069368153,-0.27976239126304947,0.5466159380261042,0.7975295075416045,0.738228124263072,0.5208834940710978,-0.38335936888988886,0.8320678758306268,1.0743129066059705,0.2,0.2,0.2,0.2,0.2
2004-08-31,0.5686351544797218,-0.25059060435864955,0.5878106805912852,0.7416164726034069,0.7263123169584592,0.5214839724215834,-0.3472834378099324,0.8556401508706211,1.0113296187962824,0.2,0.2,0.2,0.2,0.2
2004-09-30,0.4982542141015283,-0.18340500340992316,0.5340337669715549,0.7699086552416031,0.7361332216988364,0.4821366356091219,-0.3156652787939808,0.8338810320285753,1.0142978542369854,0.2,0.2,0.2,0.2,0.2
2004-10-31,0.584626739290595,-0.05445680595868655,0.5180019903582376,0.5974842526137858,0.7315784786516802,0.5309210095502699,-0.23936026064130334,0.8226432273297938,0.9172172400430839,0.2,0.2,0.2,0.2,0.2
2004-11-30,0.4890847209271919,-0.035287392833358085,0.4566512210180791,0.6957007851889812,0.7448310241743143,0.4730717541680663,-0.2307328254635076,0.7885053096175788,0.9616426451861319,0.2,0.2,0.2,0.2,0.2
2004-12-31,0.5680332392436076,0.03660825326708719,0.4502552152581747,0.5738546028087272,0.7468294522237949,0.5088686534891509,-0.20193222605608813,0.7871657736033177,0.9178528749917355,0.2,0.2,0.2,0.2,0.2
2005-01-31,0.44344483879642094,0.04896473271787884,0.37617199282119956,0.6941130164041036,0.7653675093003189,0.4346479935304159,-0.20302018731363908,0.7501934985598967,0.9658285018803231,0.2,0.2,0.2,0.2,0.2
2005-02-28,0.4531710793415479,0.0009345492385935483,0.4290313394235886,0.7003089560563751,0.7558531381815321,0.4458829477634374,-0.2180657033740889,0.7795038544890163,0.9565259813805761,0.2,0.2,0.2,0.2,0.2
2005-03-31,0.46891744263027024,-0.0009319939809794157,0.44093762881926485,0.685453357196308,0.753034039487214,0.4556110475128535,-0.21610688687657817,0.7853384293029679,0.9500876738793601,0.2,0.2,0.2,0.2,0.2
2005-04-30,0.39039783976568077,0.10303368169581473,0.3550072390823577,0.6734312614332215,0.7498344287280441,0.4136673165519755,-0.1653495661439698,0.7394251620129765,0.947271185718791,0.2,0.2,0.2,0.2,0.2
2005-05-31,0.4304988298570429,0.08338478177279804,0.3999871742725698,0.6388365288712715,0.7346136291039523,0.4255193711877768,-0.16561959329422274,0.751787757705519,0.9219957713711239,0.2,0.2,0.2,0.2,0.2
2005-06-30,0.4105598171882712,0.9459405203798993,-0.03526496526338646,-0.18083624462065118,0.651710235678011,0.4443841196714313,0.4264284396930287,0.4625800449533377,0.4119845924021832,0.2,0.2,0.2,0.2,0.2
2005-07-31,0.4142695720236904,0.1063233087870573,0.363083555605869,0.6526680996843117,0.727226009995556,0.41844003580835404,-0.14619216973853322,0.7310191908554846,0.9238705485459893,0.2,0.2,0.2,0.2,0.2
2005-08-31,0.5223553241403187,0.2997830996026351,0.5812857441164211,0.07111055898260268,0.6674293147383868,0.511528942222818,-0.0020815825372922886,0.8620838510256836,0.5812757645057722,0.2,0.2,0.2,0.2,0.2
2005-09-30,0.37501703610791726,1.1104309066409088,0.06611674321858146,-0.7018075085997639,0.510774852168215,0.43804912646121363,0.7491091160548838,0.42779153071641607,-0.15212813689006102,0.2,0.2,0.2,0.2,0.2
2005-10-31,0.41252217970791255,1.1422031338148384,0.05980061569596497,-0.8255378614226961,0.42617768018457736,0.4708861993166935,0.8728977422422082,0.36464202418807296,-0.37389754175453077,0.2,0.2,0.2,0.2,0.2
2005-11-30,0.33651411441305956,1.2878690775741488,-0.12362155213893543,-0.8674142230479928,0.379854741018464,0.40122932413428003,1.0572189850730955,0.16242737417737477,-0.48073519218975447,0.2,0.2,0.2,0.2,0.2
2005-12-31,0.4047303285723863,1.0715721839315668,-0.1481262849635914,-0.30561334433279985,0.5892781628658779,0.4430909212768337,0.6235104457109167,0.31446760771107013,0.23974437261381987,0.2,0.2,0.2,0.2,0.2
2006-01-31,0.5831858675695493,0.31455730437331236,0.35041324155114634,0.31392476284864534,0.6858539580188542,0.5161474650669142,0.014337114119678229,0.6910276840804617,0.7210112371623197,0.2,0.2,0.2,0.2,0.2
2006-02-28,0.6296021648451334,0.36948077926624984,0.35166003571334986,0.19111078785783492,0.6712307290481525,0.5437739725725557,0.047693900968258214,0.6877453187380275,0.6576333318471805,0.2,0.2,0.2,0.2,0.2
2006-03-31,0.6363531726869436,0.30500110163394384,0.35659313224941946,0.2654167097263317,0.6621248084195168,0.5539410112876875,0.014776240695808521,0.6888083896368433,0.700887932625061,0.2,0.2,0.2,0.2,0.2
2006-04-30,0.6494024025777007,0.304222132391034,0.3506931809572244,0.25518221417849957,0.6558398270353183,0.565655115654937,0.0180004074404705,0.6838588627023247,0.692812238261407,0.2,0.2,0.2,0.2,0.2
2006-05-31,0.6116167164831778,0.4047935737137957,0.28934775437017446,0.2156768406717846,0.6550454866799598,0.5459072831191113,0.07668171527390272,0.6500241615545381,0.6679769348134951,0.2,0.2,0.2,0.2,0.2
2006-06-30,0.5945826841139961,0.4394178311318019,0.2607300332231024,0.20974139069103678,0.6371085718353472,0.539872446344447,0.11521292342805407,0.6213494866645938,0.6552772280465541,0.2,0.2,0.2,0.2,0.2
2006-07-31,0.43851831133521074,0.9958439518778475,-0.10337077028825757,-0.23133050817500883,0.5712426652167362,0.45872642433040667,0.5762635701681372,0.32969755517838534,0.29517210467876104,0.2,0.2,0.2,0.2,0.2
2006-08-31,0.572732714711538,0.4736113019670442,0.22944558332751147,0.20966102349858973,0.6645492968398417,0.5199949888293609,0.10254323608940318,0.6204841562055637,0.6703177904627312,0.2,0.2,0.2,0.2,0.2
2006-09-30,0.5297794828078533,0.378146965782655,0.21846978945524026,0.3794705930198607,0.6708552579586647,0.49106748761557667,0.04672280709268968,0.6155342094582362,0.7647392010880169,0.2,0.2,0.2,0.2,0.2
2006-10-31,0.3525003724865214,0.4722592191220881,0.05793976298152016,0.4870918212463992,0.6797683588608368,0.3823271108407044,0.08666855225979331,0.5319640372561342,0.8299037863361179,0.2,0.2,0.2,0.2,0.2
2006-11-30,0.49292987341417144,0.3722466526242479,0.18359962117799558,0.445677627741485,0.6751375282892587,0.46319306108468844,0.03575899604870313,0.5996992969387475,0.8022989013227226,0.2,0.2,0.2,0.2,0.2
2006-12-31,0.5674523494670421,0.3260328984403159,0.22947929674035178,0.41194223312141837,0.6582416608419852,0.51555069367116,0.030077026470278434,0.6200949520215718,0.7731753396586049,0.2,0.2,0.2,0.2,0.2
2007-01-31,0.5593365604928062,0.366042189078978,0.198464478137972,0.3954477079727203,0.6605800235294098,0.5077630961531266,0.05411711399654427,0.6006203077250523,0.7627152963653321,0.2,0.2,0.2,0.2,0.2
2007-02-28,0.5197397580001326,0.41280562698157464,0.1445432543674927,0.41031554683878685,0.6626057420228176,0.4821661230324468,0.07127671093569109,0.5752799446000781,0.7821296645695527,0.2,0.2,0.2,0.2,0.2
2007-03-31,0.5402835523722129,0.37770024482153297,0.18086839526932416,0.4140697879585344,0.6624397034763585,0.4951590298532098,0.04791955330158615,0.598579446639865,0.777642802749075,0.2,0.2,0.2,0.2,0.2
2007-04-30,0.5387359422171174,0.5893281413645105,0.12005366794944046,0.18386469040169093,0.668530230583444,0.5006370803711411,0.16145027843575485,0.5775225730836883,0.6439322645326153,0.2,0.2,0.2,0.2,0.2
2007-05-31,0.5665592624161687,0.33064408961404607,0.19055923177577846,0.44757721456528826,0.6764446545556112,0.5097715898931878,0.0035502824313705414,0.6225302427396414,0.7953335925899947,0.2,0.2,0.2,0.2,0.2
2007-06-30,0.4283332798826796,0.44395319884937945,0.07510506320440491,0.49096349430555125,0.690721770622047,0.432769482076794,0.04813244132019205,0.5728867746384899,0.8247566733261711,0.2,0.2,0.2,0.2,0.2
2007-07-31,0.48425367154181603,0.41813647489824246,0.12190140097939192,0.45526199857463046,0.6749370650773618,0.47810958593909064,0.04859632275049618,0.5946940624704347,0.8011234811422778,0.2,0.2,0.2,0.2,0.2
2007-08-31,0.5131244644995874,-0.1290937653675817,0.3822854709079871,0.8455684945456623,0.6574915764805818,0.48990385471452474,-0.30856787982660955,0.7573541073554723,1.046289215210692,0.2,0.2,0.2,0.2,0.2
2007-09-30,0.5303611611932723,-0.02476960900226314,0.342131146682899,0.7638221924996588,0.6719960484577076,0.4811238949578731,-0.2568141758118228,0.735230897128573,1.0071611653719286,0.2,0.2,0.2,0.2,0.2
2007-10-31,0.4409994665478548,0.35361434712482964,0.14236493455022664,0.5340291054979862,0.6700519721553446,0.4278150501951725,-0.0029119802163233635,0.6023735549555539,0.8525609929740897,0.2,0.2,0.2,0.2,0.2
2007-11-30,0.49257865060692707,-0.18868121568248938,0.4212661555236834,0.8782440357815524,0.700541493991574,0.45122408446917056,-0.3550547876462771,0.7913630525085164,1.0575517889843762,0.2,0.2,0.2,0.2,0.2
2007-12-31,0.42109300521153215,-0.2107058186062192,0.39539751502762915,0.9539872415663452,0.6992199048172381,0.39141074355488614,-0.38913091310032294,0.7829308352663487,1.1180516386521253,0.2,0.2,0.2,0.2,0.2
2008-01-31,0.6249508406815302,-0.28632855751015707,0.5557337962983037,0.7652920046491227,0.6623145355154132,0.539477920139003,-0.4336452025195041,0.8794825252348981,1.0099120742256065,0.2,0.2,0.2,0.2,0.2
2008-02-29,0.5653526527113145,-0.17782230107911481,0.4703773285889283,0.781737606090895,0.6418900667462943,0.5037319407746932,-0.3423445684891139,0.8089896947235283,1.0143518634083761,0.2,0.2,0.2,0.2,0.2
2008-03-31,0.5516604268686004,-0.2296919068464198,0.48821218805431316,0.8306385186935336,0.6044560064991075,0.5123812975721799,-0.37128373127467695,0.8167907735114077,1.0388797124248716,0.2,0.2,0.2,0.2,0.2
2008-04-30,0.7131958632448518,-0.2701482961244746,0.5908744531851653,0.6344970288829801,0.5300692692004962,0.6660513582289398,-0.38840520395454853,0.8730507282027586,0.8849853373441069,0.2,0.2,0.2,0.2,0.2
2008-05-31,0.67810252646558,-0.35324632223189756,0.6525964876302092,0.7015244920146371,0.5708958604388104,0.6199563352338773,-0.4595516607866698,0.9276718030423742,0.9533540909049657,0.2,0.2,0.2,0.2,0.2
2008-06-30,0.6251263957153724,-0.46433036450322474,0.6914043142095696,0.8107245386706116,0.6078806840098999,0.5628681222000753,-0.5354699171616355,0.9570619939540131,1.0265801038262545,0.2,0.2,0.2,0.2,0.2
2008-07-31,0.633849556971421,-0.5048106224173864,0.7120732134374875,0.8195636140889371,0.5558473394364459,0.5992725076486485,-0.5990230678884088,0.9929713660927927,1.0424575741718336,0.2,0.2,0.2,0.2,0.2
2008-08-31,0.6936998194444921,-0.27866843947361053,0.620509307732517,0.6547994759692461,0.5447732182023638,0.6558861703029899,-0.3985311558019768,0.9093379963744966,0.8971624874009696,0.2,0.2,0.2,0.2,0.2
2008-09-30,0.6987902050255671,-0.23067319823596064,0.9724893006100195,-0.07714397376337354,0.5825652807841254,0.6948064898748275,-0.3446564120232152,1.211978081012121,0.27899154176431146,0.2,0.2,0.2,0.2,0.2
2008-10-31,0.5570057709737262,0.8778906584684952,0.27393634366081226,-0.6720296399256919,0.44466915936235046,0.6001756207006886,0.6633300976324717,0.5780375893497864,-0.34514225475513755,0.2,0.2,0.2,0.2,0.2
2008-11-30,0.6994684244716816,-0.37531134992091253,0.9908050320816431,0.1418890013645405,0.4564980083313141,0.6815817642939099,-0.4958556818188882,1.210480078300011,0.42847594950169915,0.2,0.2,0.2,0.2,0.2
2008-12-31,0.6001012695059449,-0.6797814726906128,1.0667783657991148,0.29397373831276014,0.46298174424291944,0.5980571415759531,-0.7725298794918688,1.2862550365960026,0.5702699429264461,0.2,0.2,0.2,0.2,0.2
2009-01-31,0.5713045301962586,-0.8226814342395641,1.054829906088464,0.4388019061038376,0.4527132474579745,0.5736126511870875,-0.9026984989112963,1.2797671648116837,0.6852572348132165,0.2,0.2,0.2,0.2,0.2
2009-02-28,0.4243717078543732,-1.0574275233078276,0.9274487075237515,0.7074562798060081,0.42469675120707107,0.4499888092667204,-1.1410730687514596,1.1780889427878465,0.9329515144876066,0.2,0.2,0.2,0.2,0.2
2009-03-31,0.7250930885451409,-0.4090133013652969,0.7241798842665937,0.6766588236854261,0.28767558231359447,0.7462042366520558,-0.5559010601723461,0.9520397653069037,0.8516316891399414,0.2,0.2,0.2,0.2,0.2
2009-04-30,0.7863478274893638,-0.3400146428519507,0.8043434556492701,0.47814952311767284,0.3457672206177546,0.7986870746376384,-0.5242848897142994,1.066927735941615,0.7025703427841888,0.2,0.2,0.2,0.2,0.2
2009-05-31,0.7788700273158723,-0.29753512080197025,0.7395230519934828,0.5150502746439473,0.2982308160679846,0.7791488687547358,-0.4757005089812585,0.9699849066243766,0.7254868473441753,0.2,0.2,0.2,0.2,0.2
2009-06-30,0.7824025115431618,-0.2724812821316147,0.7468051580818994,0.4699251768155322,0.3274481194709292,0.7772741988858467,-0.4695139390706035,0.9947012690446115,0.7025727069230591,0.2,0.2,0.2,0.2,0.2
2009-07-31,0.7719403200172354,-0.27653782377545033,0.7249832876899828,0.5148962378827884,0.3160343617871809,0.7763158916998998,-0.47127027029224744,0.9764806826747522,0.7297468247779328,0.2,0.2,0.2,0.2,0.2
2009-08-31,0.7755709262369234,-0.2311149401594256,0.7057342217684736,0.497905767050516,0.3375711130773603,0.7728895412708991,-0.4489508844870609,0.9764564114434019,0.7193542605788793,0.2,0.2,0.2,0.2,0.2
2009-09-30,0.7630232478256176,-0.10681093810809628,0.6207868949314179,0.4746440340827387,0.32660277148974015,0.7605130195539055,-0.3204763427024698,0.8840645715863177,0.6921220833550975,0.2,0.2,0.2,0.2,0.2
2009-10-31,0.7560812112355001,-0.08305334033861841,0.6115661658488256,0.4633027811138015,0.3459650890423634,0.7438452104306508,-0.30939460360469867,0.8832013746920028,0.6941991925126494,0.2,0.2,0.2,0.2,0.2
2009-11-30,-0.6195156437437005,0.0018624744976776398,-0.14891590663163506,0.9036094071342302,0.2616454285261966,-0.5479429044771543,-0.17413163100359766,0.10194422462639442,1.065382270540303,0.2,0.2,0.2,0.2,0.2
2009-12-31,-0.8128506433175328,0.07177662180284605,-0.3278549287459487,0.7117083302832425,0.16058483085084724,-0.7690270814116598,-0.03845779393428058,-0.170625787984122,0.8259472302895879,0.2,0.2,0.2,0.2,0.2
2010-01-31,0.7262007862998261,-0.0839407663136116,0.6776871067935345,0.4748874476157673,0.3080900082025412,0.7162930334448873,-0.28515115191594304,0.9089664718012315,0.6850815017817983,0.2,0.2,0.2,0.2,0.2
2010-02-28,0.7317709274899585,-0.03964980359331838,0.7016196193512706,0.3792371361659537,0.312195752839494,0.7218725844841631,-0.24068313359565283,0.9414157129833113,0.5777084469071787,0.2,0.2,0.2,0.2,0.2
2010-03-31,0.6380724059472386,-0.0020570647110427927,0.758577639298656,0.33024611794624364,0.3789699605495421,0.5966826862640506,-0.2372681723319613,1.0613103660103065,0.5503392684840808,0.2,0.2,0.2,0.2,0.2
2010-04-30,0.7678353670706335,-0.11174643476956082,0.6920520187758122,0.4843112224987072,0.36079870980697915,0.6704983846030815,-0.2871713013667629,1.0063238993942274,0.6269220063069677,0.2,0.2,0.2,0.2,0.2
2010-05-31,0.8001228887019953,-0.11074147108600439,0.6797417459834343,0.45749155909229366,0.36992783251173483,0.6907960413889237,-0.29045420727554616,1.0026200474236624,0.6083071237977279,0.2,0.2,0.2,0.2,0.2
2010-06-30,0.8365168975607205,-0.17003675389322084,0.6863045425031565,0.48125220347033004,0.3522346441771353,0.7359587655406596,-0.34659484968256604,0.9993373141654812,0.6283685109255248,0.2,0.2,0.2,0.2,0.2
2010-07-31,0.7709683813154377,-0.16958480398337192,0.7254982192833123,0.4928273455216725,0.43302891399845106,0.612796692628202,-0.37927090599033536,1.0870600750835762,0.6563432582541959,0.2,0.2,0.2,0.2,0.2
2010-08-31,0.7894961509645606,-0.22479705363654184,0.71960516426931,0.55240993216979,0.4639860583705569,0.602022139221996,-0.42425081413416255,1.0962346715500018,0.6859192009983418,0.2,0.2,0.2,0.2,0.2
2010-09-30,0.7809820292076624,-0.20441020166794194,0.7684245161365703,0.46578345674161864,0.2740997901142839,0.6982174226858073,-0.3350403767368574,1.0142982398875187,0.5776712725570889,0.2,0.2,0.2,0.2,0.2
2010-10-31,0.8147335109568965,-0.24976843848185573,0.7841776320339587,0.45076065284098693,0.2970483377049898,0.7031756640639316,-0.37303200269178866,1.0390277432235824,0.5496289628227112,0.2,0.2,0.2,0.2,0.2
2010-11-30,0.8431814744506295,-0.27031397402286306,0.7890987496400655,0.45083301298043366,0.3105802486269791,0.7150971106570215,-0.38798090673519126,1.0631009429314837,0.5545481609033411,0.2,0.2,0.2,0.2,0.2
2010-12-31,0.8630915910845941,-0.2556793148219332,0.8201541929641303,0.4747858017381166,0.312905151779992,0.7308269313396184,-0.37241652558175625,1.0972710435036166,0.5786771330385887,0.2,0.2,0.2,0.2,0.2
